0.257stalk-surface-below-ring=k+0.256stalk-surface-above-ring=k+0.234ring-type=l+0.231odor=f-0.215ring-type=p...,'0.244gill-attachment=a-0.24veil-color=w+0.24 stalk-color-above-ring=o+0.24 stalk-color-below-ring=o+0.225habitat=l...',class
5.411471,-2.356138,p
5.125226,-2.437241,p
-1.619438,0.067355,e
5.649826,-2.50691,p
-0.850362,-0.670131,e
-1.816552,-0.314181,e
-1.51356,0.322204,e
5.612207,-2.962218,p
-1.184753,0.117986,e
5.1019,-1.790508,p
5.432654,-1.801459,p
5.540789,-2.360519,p
5.582016,-2.188112,p
5.351822,-2.31908,p
-1.66747,-0.529465,e
-1.741532,-0.365675,e
5.103452,-2.186064,p
4.956665,-2.204848,p
5.236794,-2.311602,p
2.154665,2.151678,p
5.681505,-2.798208,p
4.717813,-1.750368,p
-1.752789,-0.241625,p
4.804395,-2.380252,p
-1.051425,-1.844028,p
4.991957,-1.833533,p
4.724602,-1.919605,p
-2.798011,-0.789227,p
5.322625,-1.929903,p
-1.332565,0.098761,e
4.637863,-2.274488,p
5.029231,-2.160743,p
5.407339,-2.143576,p
4.723832,-2.292984,p
5.441275,-3.248782,p
-1.749526,-0.615243,e
4.475573,-2.102091,p
-1.484201,-0.019109,e
5.348399,-1.880052,p
4.923541,-2.004043,p
5.486476,-2.60647,p
-2.194567,-0.268365,p
5.323437,-2.834303,p
-1.614366,0.04519,e
-2.349617,-1.072076,p
5.049272,-2.179671,p
5.131174,-3.085288,p
-1.933328,-0.353927,p
4.708626,-2.112499,p
5.521564,-2.01434,p
-1.258154,0.067107,e
5.707935,-1.952192,p
5.690419,-2.142282,p
-1.525708,-1.303927,p
-2.075739,0.072801,p
-1.508207,0.088989,e
5.507299,-2.849717,p
-2.364382,-0.538765,e
-1.749068,-0.603663,e
5.110241,-2.355301,p
4.939548,-3.420184,p
5.186675,-1.896997,p
5.334703,-3.085583,p
5.478123,-2.553054,p
-0.752466,-0.35861,e
5.368526,-1.813561,p
5.957928,-2.375333,p
5.569263,-2.419641,p
5.579143,-2.987239,p
-1.73713,-0.020417,e
-1.442408,0.192921,e
4.891849,-3.014883,p
0.428791,-1.463694,e
-1.487119,-0.024809,e
4.756149,-1.697311,p
5.438002,-3.013728,p
5.053403,-2.392234,p
5.216753,-2.292674,p
5.691958,-2.145086,p
5.512333,-2.981173,p
5.951115,-2.733574,p
5.585239,-2.226747,p
5.799342,-3.212686,p
-1.211556,-0.356027,e
5.196626,-2.359164,p
-1.266137,0.12378,e
5.121294,-2.51769,p
5.682949,-2.707716,p
-2.258504,-0.283917,e
-1.306955,-0.842686,e
4.890232,-2.106476,p
-0.788851,0.294721,e
-1.229313,-0.543925,e
6.146895,-2.416772,p
-1.746173,-0.551215,p
5.0939,-2.758078,p
3.066747,2.637109,p
5.4058,-2.140771,p
4.967089,-2.282939,p
-1.326071,-0.619821,e
2.230165,3.02789,p
-1.591319,0.317711,e
-3.234659,-0.231349,p
-1.762868,-1.016124,e
5.019569,-2.790633,p
-1.834693,-0.845751,e
5.283406,-2.48959,p
5.205665,-3.405572,p
4.979072,-2.424788,p
-1.283454,0.146438,e
5.110875,-2.547522,p
5.142265,-2.516078,p
5.440662,-2.637392,p
5.764523,-3.199926,p
4.866984,-2.365345,p
5.472821,-3.026488,p
5.647301,-2.297892,p
-1.445567,0.262233,e
5.170698,-2.089892,p
5.175545,-2.526034,p
-1.448825,0.164606,e
5.410659,-1.451738,p
5.759717,-1.978271,p
-0.65519,-0.012996,e
5.325156,-2.246844,p
-1.497304,-0.682978,e
5.453978,-2.820833,p
5.645675,-2.380506,p
5.450887,-2.422472,p
-1.66812,-0.877199,p
-1.173003,-0.348333,e
4.674443,-2.183651,p
5.316625,-3.192544,p
5.923179,-2.257142,p
-1.405876,0.417052,e
5.237052,-2.83044,p
5.057468,-2.604057,p
-1.691263,0.237728,e
-1.049665,0.438968,e
-0.062924,-1.804677,p
5.24507,-2.542646,p
5.93192,-2.299403,p
5.564783,-1.87983,p
5.512485,-2.6824,p
5.317073,-2.200889,p
5.439926,-1.735484,p
-2.004474,-0.348566,e
5.283584,-2.690087,p
4.612997,-1.62495,p
5.532531,-2.809252,p
-1.093124,-0.042989,e
-0.990163,0.20616,e
-0.812083,0.168467,e
5.41076,-2.955343,p
5.467317,-2.594041,p
-1.298516,0.008693,e
4.881818,-2.746058,p
-1.757508,-0.55857,e
5.387298,-2.124647,p
5.074587,-1.837554,p
5.135109,-1.905895,p
0.571723,0.822166,e
5.350831,-2.593915,p
4.651083,-2.85656,p
4.987847,-2.192437,p
4.777002,-2.62064,p
-1.437337,-1.528536,p
5.440732,-2.531962,p
4.800331,-2.168429,p
5.854424,-3.137972,p
5.582087,-2.082681,p
4.760192,-2.103602,p
-1.486895,-0.933744,e
5.569805,-3.136461,p
5.817844,-3.22881,p
-0.666332,0.112989,e
5.706466,-1.843956,p
5.406526,-3.13059,p
5.136033,-2.396255,p
-2.120511,-1.191657,e
4.88917,-2.486742,p
5.028357,-2.12946,p
-1.299706,-0.219935,e
-1.121655,-0.294074,e
5.456709,-2.339067,p
5.553881,-1.418668,p
5.664448,-2.691592,p
5.528766,-2.053797,p
5.764593,-3.094495,p
4.696438,-2.533372,p
-1.165798,-1.871276,p
-0.780192,-0.085186,e
3.859381,2.469727,p
-1.879301,-0.36687,e
-1.732183,-0.782895,p
-2.071097,-0.355122,p
2.30606,3.130814,p
5.395494,-2.549033,p
5.3481,-3.075681,p
-1.209862,-1.807888,p
5.573195,-2.339193,p
5.211738,-3.172557,p
5.501372,-2.294185,p
5.388024,-3.114467,p
5.512404,-2.875742,p
4.861777,-2.72713,p
4.621886,-2.467383,p
5.020111,-3.507453,p
5.144219,-2.846871,p
5.38292,-3.088442,p
4.917553,-3.070463,p
4.943483,-2.240791,p
-0.202693,-1.111153,p
5.169085,-3.496409,p
4.814276,-2.94785,p
4.948587,-2.266816,p
4.925339,-2.525685,p
5.332352,-2.178377,p
5.833278,-2.319095,p
5.514029,-2.793128,p
-1.623779,-0.051753,e
5.367171,-2.191138,p
5.10925,-2.630136,p
5.687965,-1.827833,p
5.050824,-2.575227,p
5.304781,-1.706586,p
5.298123,-3.17642,p
5.082669,-1.883509,p
-1.116128,-2.295605,p
5.115022,-2.457694,p
5.137634,-2.114913,p
5.771406,-2.736255,p
5.005902,-2.612954,p
5.602386,-2.620447,p
5.844544,-2.570375,p
4.964335,-3.16412,p
5.520567,-2.728356,p
4.999113,-2.443717,p
5.193236,-3.156433,p
5.298571,-2.184765,p
5.627103,-2.469813,p
-1.066511,-2.200722,p
4.948359,-3.357015,p
-1.116795,-1.882468,p
5.349938,-1.882856,p
5.20867,-2.246719,p
5.196327,-3.554794,p
4.921046,-3.404061,p
4.860965,-1.822729,p
-1.604962,-0.7079,e
5.42061,-1.913905,p
5.404269,-2.316682,p
5.195586,-2.544962,p
5.831116,-1.900194,p
5.180579,-2.65749,p
5.320828,-1.40826,p
5.161578,-3.436603,p
5.134235,-1.874612,p
-2.043376,-0.926036,p
5.413268,-2.877781,p
5.115764,-3.467525,p
5.060775,-3.037394,p
4.934526,-2.163553,p
4.918549,-2.356448,p
5.179473,-1.857541,p
5.187587,-3.512533,p
5.600518,-2.204235,p
5.126765,-2.440046,p
5.329827,-1.969359,p
5.81715,-2.810763,p
5.021336,-1.703239,p
5.73728,-3.141541,p
0.711556,1.560736,e
5.417489,-2.898754,p
5.05825,-2.828376,p
4.516999,-2.447396,p
5.537272,-2.426336,p
5.377416,-2.655994,p
4.650271,-1.95216,p
-2.517457,2.597941,e
5.774476,-2.563148,p
5.406455,-3.236021,p
4.878727,-2.347698,p
5.519874,-2.310308,p
5.539727,-2.740785,p
4.944477,-2.62572,p
5.435547,-2.699279,p
-2.280665,3.685895,e
4.968709,-2.092402,p
5.416677,-1.994353,p
5.68403,-3.007226,p
5.08163,-2.861778,p
5.502066,-2.712232,p
5.498053,-2.986023,p
4.584542,-2.245604,p
5.330045,-3.166847,p
5.307461,-3.027198,p
4.946713,-1.742681,p
5.195785,-2.837974,p
4.976904,-2.516788,p
5.062314,-3.040199,p
-1.388999,-0.622223,e
5.216667,-2.378093,p
5.276576,-1.835044,p
5.320164,-2.599249,p
4.963523,-2.259719,p
4.902274,-3.092975,p
5.574663,-2.447428,p
5.301639,-3.110603,p
4.9718,-2.490763,p
5.657181,-2.86549,p
4.802856,-2.377448,p
5.297311,-2.27202,p
5.348171,-2.970251,p
5.161807,-2.346404,p
5.115834,-3.362094,p
5.004187,-1.78966,p
4.671124,-2.875489,p
5.467246,-2.699472,p
5.054237,-3.102167,p
5.320778,-3.210639,p
5.737202,-2.235939,p
0.224122,-0.938063,e
5.197389,-3.174528,p
5.109179,-2.735567,p
1.978394,2.22082,p
5.708264,-2.365599,p
1.771201,1.443237,p
5.004363,-2.610149,p
5.475211,-2.355191,p
4.9336,-2.772138,p
4.951678,-2.665177,p
4.751996,-1.679217,p
5.080797,-2.151846,p
5.483951,-2.397452,p
4.883772,-3.076851,p
4.801254,-2.658789,p
-1.182256,-0.057152,e
5.80868,-3.063464,p
4.914286,-1.851613,p
5.338937,-2.910335,p
5.703076,-2.641225,p
5.196398,-3.449363,p
4.755158,-1.972147,p
4.727693,-2.317965,p
-1.553605,-1.085403,p
4.820372,-2.187358,p
5.904607,-2.346449,p
5.745478,-2.466982,p
5.378519,-2.759589,p
5.139173,-2.117717,p
5.221712,-3.107246,p
5.035545,-2.597738,p
-2.112946,3.258711,e
4.893463,-1.608366,p
4.985861,-2.594025,p
5.360018,-2.743466,p
5.277387,-1.946974,p
5.493289,-2.248229,p
5.26815,-3.599802,p
-2.74135,1.508908,p
-0.454699,-0.855314,p
5.378407,-2.381159,p
5.459083,-2.846858,p
5.357408,-1.317423,p
5.60158,-1.823969,p
5.25414,-2.998314,p
5.105912,-1.516717,p
4.856107,-2.511763,p
4.669585,-2.872684,p
-1.453453,-2.159135,p
-1.152866,-0.041304,e
2.221769,2.393807,p
4.671352,-1.78529,p
4.785278,-2.851684,p
-1.127423,0.434476,e
-2.126821,2.754427,e
5.274963,-3.241561,p
5.43177,-2.893904,p
6.038491,-2.462602,p
5.026924,-3.149213,p
5.224167,-3.421695,p
5.072739,-3.11829,p
4.777894,-3.331699,p
5.349162,-2.695415,p
4.771134,-1.779252,p
4.944406,-2.731151,p
5.789908,-2.752378,p
5.445428,-3.266877,p
5.073444,-2.411162,p
5.052662,-1.382402,p
5.541869,-2.66003,p
0.33889,-1.525647,e
5.105883,-2.899927,p
5.122224,-2.49715,p
4.981751,-2.95293,p
5.025121,-2.519647,p
5.491323,-3.042612,p
5.052434,-2.472601,p
5.264365,-2.783394,p
5.267608,-2.882982,p
5.469115,-3.115683,p
6.066331,-2.329503,p
5.468243,-1.985456,p
5.248955,-3.165631,p
5.477855,-3.157944,p
-1.872639,-0.522236,e
-0.273061,-1.260007,p
5.216054,-1.766703,p
5.304851,-1.601155,p
4.830252,-2.754955,p
5.363969,-2.576858,p
5.689762,-2.349475,p
-1.799541,0.246899,e
5.383366,-3.195731,p
-2.528432,2.420727,e
4.810211,-2.736027,p
4.916001,-2.674907,p
4.997727,-2.760035,p
5.950422,-2.315526,p
-1.822486,-0.489046,e
5.05861,-2.030449,p
5.162721,-2.862995,p
5.599861,-2.411429,p
5.134881,-2.996093,p
2.25686,2.448337,p
5.497241,-2.081622,p
5.488798,-2.833594,p
5.88863,-2.539344,p
5.611126,-2.662708,p
5.458428,-1.751608,p
5.454049,-2.715402,p
5.565112,-2.293237,p
5.214287,-2.854097,p
-1.259394,-0.292873,p
5.023431,-2.815615,p
-0.418329,-2.417887,p
5.017044,-2.581615,p
5.379946,-2.383964,p
5.547153,-2.993934,p
-1.141066,-0.591135,e
5.272642,-3.014437,p
5.281423,-2.271186,p
5.851969,-2.823523,p
5.374028,-3.344954,p
4.877188,-2.344893,p
5.272529,-2.636007,p
-1.76759,0.386853,e
5.07849,-3.140315,p
5.140726,-2.513273,p
5.289502,-1.729097,p
4.532976,-2.254501,p
5.69277,-3.049487,p
4.919162,-2.967837,p
5.293465,-3.257685,p
-1.802427,3.897662,e
5.675683,-2.881613,p
2.218851,2.388107,p
5.523367,-2.643906,p
5.628183,-2.769324,p
5.597201,-2.787764,p
4.999341,-1.353518,p
4.917623,-2.965032,p
5.364864,-3.179608,p
5.387954,-3.219898,p
-0.602586,-1.836697,p
5.158241,-2.323184,p
5.261411,-2.139868,p
4.643811,-2.922535,p
5.98517,-2.433718,p
5.516637,-2.700495,p
5.355526,-3.32883,p
5.728391,-2.299108,p
5.246132,-2.16238,p
5.907745,-3.166857,p
5.897865,-2.599259,p
-1.288806,-0.270909,e
5.40165,-2.014367,p
5.761455,-2.274088,p
5.156773,-2.214948,p
5.104991,-2.188869,p
5.215057,-2.480719,p
5.826042,-2.554251,p
4.714722,-1.352007,p
5.370324,-2.335204,p
5.360711,-3.161513,p
5.120056,-2.589149,p
0.365554,1.203346,e
5.158312,-2.217753,p
5.15623,-2.224333,p
1.430941,0.641607,p
5.612008,-2.669207,p
-0.261345,-1.617446,p
-2.344655,2.827553,e
3.213452,2.687815,p
-1.744807,-0.298298,p
5.30739,-3.132629,p
5.373486,-2.628134,p
5.163346,-2.349209,p
5.240759,-2.741245,p
5.259261,-2.757369,p
5.174464,-2.845347,p
4.866069,-1.848754,p
5.240214,-3.12337,p
4.92843,-2.924046,p
5.345009,-2.677321,p
5.712414,-2.492003,p
5.220817,-2.504497,p
5.610469,-2.666402,p
5.556491,-2.844711,p
5.941951,-2.568228,p
5.385673,-2.207261,p
5.066871,-2.276902,p
5.116109,-2.685007,p
5.42189,-2.326306,p
-2.39421,2.519048,e
5.110176,-2.021552,p
5.24399,-2.243135,p
1.973688,3.630949,p
5.369181,-2.908812,p
5.985241,-2.328287,p
4.888065,-2.198475,p
5.007454,-3.00851,p
5.546539,-2.382544,p
5.105684,-2.606916,p
5.665528,-2.991103,p
5.544742,-1.860902,p
5.358051,-3.537848,p
4.704333,-2.990875,p
0.472161,-1.030411,e
-1.89388,3.371962,e
5.35828,-2.44765,p
5.554622,-2.4285,p
5.015089,-2.250822,p
4.782187,-2.453323,p
5.354984,-2.61201,p
5.2149,-3.465487,p
5.106945,-2.519661,p
4.838528,-2.985999,p
5.089936,-1.709612,p
4.698745,-1.544902,p
5.578699,-2.77164,p
5.148151,-2.766422,p
5.032393,-2.453673,p
-0.695405,-1.124743,p
-2.994046,-0.493522,p
5.299382,-2.296695,p
5.792978,-2.579272,p
4.807714,-1.688414,p
5.383148,-1.998243,p
5.521493,-2.119771,p
5.110718,-2.738372,p
-1.577568,-0.467512,e
0.03671,-0.742936,e
4.829489,-1.939592,p
5.224782,-2.93414,p
5.432385,-2.406349,p
5.081859,-1.77158,p
5.607944,-2.457384,p
5.047733,-2.176866,p
5.789837,-2.857809,p
5.392258,-2.93922,p
5.350948,-2.287798,p
4.973674,-3.014898,p
5.574121,-1.730608,p
5.171509,-2.201822,p
-1.797141,-0.01712,e
4.972641,-2.011953,p
5.467975,-2.590346,p
5.646685,-2.785447,p
5.653145,-1.815072,p
5.435991,-2.914878,p
5.139985,-3.022118,p
4.784354,-2.361324,p
5.136103,-2.290824,p
5.387212,-2.210066,p
4.866763,-2.266801,p
5.566737,-2.210623,p
5.451968,-2.721983,p
-1.372025,-0.753132,p
4.861211,-2.537788,p
5.358102,-1.73547,p
4.804623,-1.290054,p
4.777082,-2.427298,p
5.269375,-1.795588,p
5.573852,-2.335498,p
5.773861,-3.050704,p
5.01355,-2.248017,p
5.33066,-2.679292,p
5.591967,-2.650279,p
5.295772,-2.269215,p
5.4195,-2.997604,p
5.59512,-2.794345,p
5.496357,-3.174068,p
5.153383,-3.012217,p
5.413339,-2.77235,p
4.86275,-2.540592,p
5.061701,-2.428809,p
5.291759,-2.543006,p
4.838599,-2.880568,p
5.253328,-2.093913,p
4.91932,-1.983069,p
5.153611,-1.922018,p
5.450613,-3.09956,p
5.698926,-2.514821,p
5.156702,-2.320379,p
1.249946,2.62463,p
-2.191076,1.796867,e
5.104145,-2.604111,p
5.565654,-3.010057,p
5.245863,-2.76727,p
5.001838,-2.401131,p
5.459967,-1.754413,p
4.968628,-2.285744,p
5.354089,-2.009261,p
5.326776,-2.056307,p
5.029449,-3.358231,p
4.903343,-2.175964,p
5.708005,-1.846761,p
5.302276,-3.194515,p
5.143077,-3.420479,p
5.511791,-2.264353,p
5.24406,-2.137705,p
5.654684,-1.817877,p
-1.899856,-1.10201,p
-0.489236,-1.505923,p
-1.791396,-0.080376,e
5.627371,-1.864923,p
4.798163,-2.260429,p
5.382226,-2.670395,p
-1.293613,-0.441805,e
5.020339,-2.417254,p
5.513217,-1.888728,p
5.343928,-2.55793,p
5.653839,-2.233119,p
5.459777,-3.264905,p
5.048369,-2.260778,p
-1.569721,-1.716002,p
4.931435,-1.765193,p
5.267537,-2.988412,p
5.224137,-1.812659,p
5.072789,-1.315912,p
5.326507,-2.661197,p
0.562063,-0.968458,e
5.549678,-3.202952,p
5.20601,-2.623054,p
5.076752,-2.844499,p
5.081015,-3.349334,p
-0.988355,0.237609,e
5.574815,-2.148655,p
5.090748,-2.614013,p
5.762068,-2.885477,p
5.010947,-3.342107,p
5.593048,-2.769669,p
5.923109,-2.362573,p
5.817231,-2.617421,p
5.08495,-2.16994,p
-0.957991,-2.449907,p
-1.920929,2.072598,e
-0.156573,-1.234875,e
5.178697,-2.6701,p
4.858686,-2.328769,p
4.976792,-2.138358,p
5.030226,-2.545672,p
5.431511,-2.375067,p
5.134336,-3.378218,p
4.733712,-2.860581,p
5.187556,-1.903497,p
5.798648,-2.794639,p
-2.380936,2.702934,e
5.388293,-2.509577,p
5.573124,-2.444623,p
5.708747,-2.856593,p
5.357438,-2.926459,p
4.835437,-2.587638,p
5.440581,-2.830735,p
5.644524,-2.366546,p
4.685561,-2.679789,p
5.288618,-2.821543,p
5.538646,-2.621394,p
5.077924,-2.950973,p
5.700006,-2.814332,p
5.199964,-1.581168,p
5.329897,-1.863928,p
4.667059,-2.663666,p
5.539798,-2.635354,p
4.915098,-2.756014,p
4.915458,-1.958087,p
5.8704,-2.945078,p
4.427098,-2.509349,p
5.616565,-1.90591,p
5.725239,-2.155042,p
-2.078564,-0.192859,e
5.110789,-2.632941,p
5.824656,-2.87057,p
-0.435112,-2.635349,p
6.047829,-2.31338,p
5.493176,-1.869799,p
-1.967486,-1.330667,p
5.090677,-2.719443,p
-0.851973,-1.757355,p
5.078291,-2.847304,p
5.106725,-2.421118,p
5.30473,-3.508964,p
-3.044533,0.031074,p
-0.314931,-1.548838,p
5.310826,-2.748472,p
4.935139,-2.774943,p
4.818833,-2.184553,p
5.334972,-2.480692,p
5.25153,-1.572271,p
5.22483,-2.230706,p
5.664716,-2.086702,p
0.126611,-0.680983,e
5.214829,-3.570917,p
-1.799378,-0.023703,e
4.988952,-2.992386,p
4.755087,-2.077577,p
3.234162,2.845897,p
5.177555,-3.243708,p
4.914462,-2.672103,p
4.373847,-2.375034,p
5.86052,-2.37748,p
5.230876,-3.272592,p
5.1625,-2.764451,p
5.258986,-3.434456,p
5.634643,-1.798949,p
5.02504,-2.712989,p
-1.624888,-0.026004,e
5.1382,-2.304255,p
-2.10237,-0.660087,e
5.379213,-3.177637,p
5.484833,-2.403951,p
5.494171,-2.254729,p
5.274068,-2.638812,p
5.521296,-2.619231,p
4.996022,-2.045356,p
5.603931,-2.731175,p
4.891156,-2.596836,p
5.242451,-2.240331,p
5.547421,-2.389044,p
5.31385,-2.162254,p
5.071905,-2.408357,p
5.558687,-2.640323,p
5.295078,-1.851168,p
-2.341377,-1.126588,p
5.333891,-2.181182,p
5.239996,-1.925882,p
4.828713,-2.752151,p
5.260037,-1.94481,p
6.128393,-2.400649,p
5.429972,-2.372262,p
5.163426,-2.155866,p
5.592354,-2.351622,p
4.910273,-2.125404,p
4.941315,-2.33279,p
5.253941,-2.705302,p
5.126152,-1.828657,p
5.317616,-2.917709,p
5.205177,-1.913121,p
4.880279,-2.743254,p
5.329598,-3.059558,p
5.155962,-2.829224,p
5.415535,-2.567961,p
5.100132,-2.877902,p
5.814776,-2.302972,p
5.27727,-2.253091,p
4.992881,-2.323893,p
5.631324,-2.490787,p
5.741215,-1.962148,p
5.216747,-2.184751,p
5.1653,-2.680001,p
5.35255,-2.006456,p
-2.607358,2.535988,e
5.119133,-2.098789,p
-1.693609,-0.185789,p
4.675137,-2.601698,p
5.413996,-2.565157,p
5.001609,-3.49133,p
-0.592779,-0.280312,e
5.565041,-2.398668,p
4.722835,-3.006999,p
5.138271,-2.198825,p
4.812737,-2.945045,p
-1.491617,0.469233,e
5.923722,-2.973962,p
5.602128,-2.101609,p
5.680693,-1.893807,p
5.173377,-2.618034,p
5.339778,-2.431526,p
4.861036,-1.717299,p
5.050895,-2.469796,p
5.045426,-3.165336,p
5.718085,-2.70737,p
5.221642,-3.212677,p
-2.068482,-1.138281,e
-0.61675,-2.230656,p
2.833396,1.821144,p
-0.195975,-1.579006,p
5.186893,-3.094486,p
4.950866,-1.760776,p
5.100361,-1.787703,p
-1.766773,3.092112,e
5.656639,-2.14867,p
5.302356,-3.001173,p
5.353205,-3.101706,p
5.021879,-2.420059,p
5.091511,-3.429376,p
-1.800004,3.716834,e
4.82971,-2.038135,p
1.665323,1.188388,p
5.1892,-2.106016,p
6.022515,-2.655497,p
2.579836,2.429902,p
4.946784,-1.63725,p
5.711272,-3.065611,p
-0.68699,-1.731828,p
5.549065,-2.591563,p
4.854576,-2.687674,p
4.952372,-3.083224,p
-1.722452,3.128479,e
5.419728,-1.907405,p
1.436785,0.025883,p
5.441723,-2.257127,p
-0.756269,-2.387492,p
5.195814,-1.454764,p
4.947547,-2.452614,p
-1.820659,3.055559,e
5.495702,-2.078817,p
5.611395,-2.057818,p
0.529918,1.965429,e
-1.717136,-0.206267,p
5.134265,-3.483649,p
5.879292,-2.688566,p
5.325892,-3.148752,p
5.880354,-2.3083,p
-2.961833,-0.309807,p
-0.281429,-2.084554,p
-1.445699,-0.089446,e
-3.432413,-0.457255,p
-1.981624,3.029962,e
-0.529468,-1.992205,p
-2.005748,2.66744,e
5.90522,-2.957838,p
-0.24853,-1.236493,p
5.54661,-2.277114,p
5.618363,-2.427552,p
5.289233,-2.333987,p
5.448744,-2.683348,p
5.403189,-2.017171,p
5.189354,-2.425139,p
5.683959,-3.112657,p
5.727249,-2.872716,p
5.550761,-2.403518,p
-1.942708,3.382432,e
-1.945343,3.154581,e
-2.304308,2.581001,e
5.645605,-2.485937,p
-0.665061,-0.121519,e
5.560641,-2.971116,p
4.727764,-2.212535,p
-0.079707,-2.022139,p
5.056813,-1.508806,p
5.164039,-2.767256,p
4.927506,-2.433686,p
2.932918,2.087848,p
5.817301,-2.51199,p
-2.088383,2.599,e
-0.801561,0.239661,e
4.971719,-2.684105,p
5.46398,-1.480622,p
5.059422,-2.934849,p
-1.421223,0.145243,e
5.761256,-1.981076,p
5.659706,-3.074508,p
5.273525,-1.921992,p
5.583733,-2.903096,p
5.555774,-2.44246,p
-3.618283,-0.42392,p
5.066693,-2.076404,p
2.51042,1.839578,p
4.568565,-2.438499,p
5.354913,-2.717441,p
5.861237,-2.779732,p
-1.972807,3.487222,e
-1.27268,-1.819543,p
5.004999,-2.694061,p
5.913841,-2.406364,p
4.837605,-2.495639,p
-1.347436,-1.466583,p
-0.914283,-0.839739,p
5.665457,-3.096533,p
4.775463,-2.617836,p
5.914558,-2.808616,p
0.090851,-1.433299,e
0.18976,-1.064374,e
5.574546,-2.753546,p
5.93306,-2.82474,p
4.900113,-2.674074,p
3.757186,2.173068,p
3.486328,2.879679,p
5.422503,-2.937696,p
5.435476,-2.80471,p
5.325963,-3.043322,p
5.159053,-3.227584,p
5.052591,-1.487833,p
5.889243,-3.150733,p
-2.031862,2.863404,e
5.827182,-3.079588,p
5.330708,-1.975858,p
-0.774888,-2.076354,p
4.946008,-2.449809,p
5.466589,-2.906665,p
5.551303,-3.120338,p
0.095213,-1.958979,p
4.479725,-2.120186,p
4.97187,-2.385332,p
-2.034336,-0.069009,p
5.622432,-2.747298,p
-1.310848,-0.09395,e
4.621815,-2.572814,p
5.359905,-2.365035,p
-2.347077,3.008381,e
5.194047,-2.542158,p
5.036615,-1.680728,p
5.320707,-3.316069,p
0.218155,1.099414,e
-1.713634,3.585739,e
5.48422,-1.792562,p
5.052363,-2.578032,p
0.258233,-2.052534,p
5.02497,-2.81842,p
5.675141,-2.164793,p
5.097607,-2.668884,p
1.943303,2.16629,p
-2.212855,3.106701,e
5.199081,-2.673613,p
5.457366,-2.131874,p
5.870471,-2.839647,p
5.459163,-2.653516,p
5.498136,-2.684372,p
-2.146443,3.784216,e
1.679748,0.917536,p
5.270116,-2.805419,p
5.143998,-2.748328,p
5.895339,-2.390241,p
-0.562354,-1.350414,p
-2.447348,2.02542,e
-1.363552,-2.097181,p
5.736587,-2.723494,p
5.897794,-2.70469,p
5.904677,-2.241018,p
5.392106,-3.237992,p
5.335845,-2.511975,p
-0.5446,-0.917267,p
5.118259,-2.067507,p
5.046202,-2.352777,p
5.110013,-3.4455,p
5.062542,-1.95,p
-0.872537,-1.944359,p
-2.302009,2.587674,e
-2.327797,3.196562,e
-2.253202,3.353253,e
-2.34612,-0.459367,p
5.162691,-1.253958,p
6.056993,-2.478726,p
4.997574,-2.440912,p
4.565474,-2.040138,p
5.489242,-3.049193,p
5.273257,-2.526882,p
5.215128,-2.375288,p
5.788827,-2.452868,p
5.243284,-2.950263,p
4.83959,-2.605733,p
5.15515,-1.924823,p
5.843158,-2.886693,p
5.024427,-2.1016,p
5.055929,-2.601252,p
5.687894,-1.933264,p
5.771335,-2.841685,p
-0.066671,-1.172922,e
5.29485,-2.941366,p
1.340072,3.373036,p
4.88296,-2.17245,p
5.576618,-2.778221,p
5.265082,-2.673963,p
5.629628,-2.678831,p
4.89596,-2.655979,p
5.598063,-1.889786,p
-2.43853,2.482681,e
5.17158,-2.096391,p
5.473049,-1.93629,p
-2.298035,2.870592,e
5.630709,-2.978342,p
5.206716,-1.915926,p
4.473926,1.902763,p
5.530563,-2.575439,p
1.589847,0.855583,p
-3.403974,-0.047919,p
5.416409,-2.599244,p
5.493902,-2.859619,p
-0.00666,-1.176219,e
5.249035,-2.972289,p
5.113332,-2.753662,p
5.042273,-3.02127,p
5.268378,-2.509603,p
-1.867791,2.566226,e
4.701836,-1.943262,p
5.373415,-2.733564,p
5.808954,-2.386377,p
5.869858,-2.228258,p
-2.210556,3.113374,e
5.11178,-2.358106,p
5.665803,-2.314016,p
5.493983,-2.666277,p
5.4772,-2.062694,p
-0.470815,-1.485912,p
-1.267376,-0.2362,p
5.306498,-2.42157,p
0.314024,-0.876109,e
4.813442,-2.237917,p
5.143305,-2.33028,p
5.032322,-2.559103,p
5.932613,-2.71745,p
-0.937907,-1.982799,p
5.082782,-2.26194,p
5.531445,-2.581938,p
5.415793,-3.086799,p
5.011998,-1.852461,p
5.292325,-2.732348,p
5.404001,-2.921572,p
4.283946,-2.436988,p
5.4941,-2.360159,p
5.249106,-2.866858,p
5.221076,-3.023335,p
5.483294,-2.401146,p
5.394682,-1.644632,p
2.676441,2.690908,p
5.522107,-2.73116,p
5.706396,-1.949387,p
-0.670874,-1.10123,p
5.224019,-2.118776,p
5.716347,-2.411554,p
5.718778,-3.125418,p
5.211195,-2.455737,p
5.196555,-2.464595,p
5.307735,-2.350111,p
2.852712,2.621766,p
-1.947766,3.335409,e
-2.048037,2.352448,e
4.58145,-1.847243,p
5.557148,-2.637518,p
5.212374,-3.256469,p
4.97018,-2.6813,p
-1.461868,-1.552049,p
5.849618,-1.916318,p
-1.20603,-2.357559,p
5.622513,-2.553956,p
5.235255,-2.308798,p
