@relation 'pulsar_stars_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M2'

@attribute '0.407 Excess kurtosis of the integrated profile+0.388 Skewness of the integrated profile+0.373target_class-0.353 Mean of the integrated profile+0.344 Standard deviation of the DM-SNR curve...' numeric
@attribute '-0.447 Excess kurtosis of the DM-SNR curve-0.428 Skewness of the DM-SNR curve+0.389 Standard deviation of the integrated profile+0.353 Standard deviation of the DM-SNR curve+0.316 Mean of the integrated profile...' numeric
@attribute target {N,Y}

@data
-1.458116,1.242211,N
-0.66368,-0.240507,N
-0.472339,0.48106,N
-0.744682,-0.704265,N
0.8786,0.567663,N
-1.617815,-0.735883,N
-0.623729,-0.042788,N
-0.889616,0.464399,N
-1.203221,-0.955373,N
-0.75692,0.716602,N
-0.937476,0.739564,N
-0.794023,0.475308,N
-0.432283,0.377321,N
-1.285676,-0.779716,N
0.207554,-0.669106,N
-0.164339,-0.768354,N
-0.695707,1.928819,N
0.586323,-0.043364,N
7.232716,-2.235026,Y
-0.872725,-0.156371,N
1.421045,-2.462551,Y
-1.35026,-0.862795,N
-1.69233,-0.917767,N
-0.429889,-0.063912,N
-0.94559,-0.414447,N
-0.311137,-1.773985,N
2.874745,-0.672199,Y
2.254697,3.396474,N
-1.10644,-0.712384,N
-0.047051,-1.544454,N
0.436997,-0.675795,N
0.088352,-0.742457,N
-0.939702,0.534192,N
-1.062173,-0.016304,N
-0.933161,0.947722,N
-2.068736,-1.54107,N
-0.923056,0.502412,N
-0.28645,-0.770293,N
-0.863745,-0.241749,N
-0.239688,-0.151974,N
-4.017856,-5.507158,N
-0.761215,-2.128458,N
-0.801869,1.119615,N
-0.898604,-1.617961,N
0.248488,-0.792384,N
-2.427876,-0.862895,N
5.404933,2.207805,Y
-0.949141,0.610546,N
-0.936385,-0.352303,N
-0.293189,1.235358,N
-0.211697,-0.083191,N
-1.399037,0.133584,N
-0.284384,0.066617,N
-0.409384,1.317975,N
0.161447,1.109613,N
-0.942204,1.576076,N
-0.292022,1.875354,N
-0.637123,1.319147,N
-1.055446,-1.159525,N
-0.57378,0.994291,N
-0.355837,0.037706,N
-1.809465,-1.87584,N
-1.812649,-2.325183,N
-1.203686,0.022033,N
-0.987165,0.081234,N
-1.126844,-0.712488,N
-1.260484,0.547991,N
-0.659482,-0.167721,N
-0.043392,0.135806,N
0.025096,-0.700212,N
-0.473967,1.010915,N
-0.927713,-0.132997,N
-0.733954,-0.099837,N
-0.7762,-0.559704,N
-0.766179,-0.991834,N
-0.053043,-0.523304,N
-0.26411,0.674587,N
-0.988718,0.092644,N
-0.440088,-0.037597,N
-0.429486,-0.986674,N
-0.673769,-0.153355,N
-1.666089,-0.127796,N
-0.955978,-0.841454,N
-1.208279,0.073332,N
-0.825789,1.537041,N
-0.864316,0.762585,N
-0.414664,-1.569302,N
-0.65963,0.730308,N
-0.86372,0.0311,N
-0.84002,1.37197,N
-0.002126,-2.08312,N
0.80405,1.761428,N
1.632739,2.90142,N
-0.826463,1.026276,N
-0.914742,-0.313909,N
-0.515201,0.08839,N
-0.82327,0.001174,N
-2.603486,-1.810711,N
-0.039644,-1.53314,N
-0.187034,1.677811,N
-1.84628,-0.911847,N
-1.27645,-0.356094,N
-1.391972,-1.615002,N
-0.403675,0.455056,N
-0.435343,-0.717656,N
0.896208,-1.925127,N
1.026924,2.080958,N
-0.453477,1.303281,N
-0.722462,0.850738,N
-0.303207,-1.876159,N
-1.201785,-0.518782,N
-0.126778,2.063994,N
-1.255904,0.53579,N
-2.03472,1.119828,N
-3.093971,-0.177515,N
-1.13427,-0.705965,N
-0.591606,1.572874,N
-0.024893,2.142273,N
-1.252634,0.131819,N
-4.55765,-6.844065,N
-0.60947,2.165157,N
-0.651706,0.827575,N
0.141445,1.407758,N
-0.873672,0.597615,N
-1.410641,-1.33686,N
-0.567592,2.317632,N
-0.645094,-0.170795,N
0.026765,-0.355777,N
-0.440181,1.706316,N
-0.787941,0.866618,N
-0.919031,0.016255,N
-0.73946,-0.618398,N
-0.306887,0.839354,N
-0.820138,-0.146497,N
-1.142101,0.704485,N
-0.457343,-0.293161,N
-1.335779,1.216509,N
-0.084399,0.0294,N
-0.066937,-0.913814,N
0.115554,-0.182765,N
-0.868389,0.299406,N
0.884349,3.03687,N
-1.00299,2.260318,N
-0.525299,0.026444,N
0.260951,-0.888512,N
-1.488409,-0.358574,N
-0.375376,-0.385562,N
-0.010486,0.053721,N
-1.444233,-0.531552,N
-0.548611,0.076241,N
-0.995169,0.475911,N
-0.205432,0.474355,N
0.924245,2.316197,N
-1.164771,1.247945,N
-0.21933,0.384431,N
-1.114305,1.073975,N
-0.531115,1.751173,N
1.189783,3.758046,N
-0.27957,-1.70733,N
-0.063922,-0.227943,N
-0.562078,0.24187,N
-0.640997,0.002387,N
-0.840228,-1.091378,N
-0.037124,1.306018,N
-0.110674,0.693408,N
-0.345418,0.309988,N
-0.05147,-2.984323,N
-4.317856,-4.587676,N
-0.30285,0.917093,N
0.351205,0.2967,N
-0.858493,-0.828376,N
-1.671516,-2.259029,N
-1.307366,0.232918,N
-0.621437,-0.871785,N
0.539307,-1.313687,N
-0.427966,1.218466,N
-1.18769,0.537625,N
0.013874,-0.612767,N
-0.866497,1.083807,N
-1.404734,-0.340916,N
0.509249,-0.905307,N
-0.192448,0.084539,N
-0.308194,-0.486442,N
-0.434996,-1.592964,N
-1.165271,-0.429294,N
-1.025511,0.609664,N
-0.006067,0.2236,N
0.887187,-1.32738,N
-0.468288,0.476208,N
-0.287406,0.563253,N
-0.719821,0.907802,N
0.828173,-1.399073,N
-0.99084,1.344272,N
-0.077388,0.311316,N
-1.210039,-0.77432,N
-0.54767,0.066682,N
-2.205177,-4.680072,N
0.097666,-0.382975,N
-2.351697,-0.0006,N
-1.259408,-0.211872,N
-0.114606,0.751758,N
-0.027727,-0.791924,N
-0.793425,-2.112106,N
-0.310345,1.222546,N
0.24697,0.576898,N
0.138224,-0.323561,N
-1.216085,0.335781,N
-2.514972,-1.481311,N
-0.765022,0.490157,N
0.372674,-0.061042,N
0.748846,3.075386,N
-0.582295,1.223738,N
0.378186,-0.436471,N
-0.195919,-2.020712,N
-0.795273,-0.539351,N
-1.263288,0.410642,N
-0.21135,1.256109,N
-0.031144,1.909899,N
-0.594096,1.034818,N
5.49605,-1.395528,Y
-1.460318,-1.911975,N
-1.403181,-0.023038,N
-1.125242,3.106057,N
-1.247237,2.990274,N
7.287894,0.441313,Y
-1.311097,2.433489,N
1.764094,3.954673,N
0.240603,-1.745714,N
-0.557813,0.537946,N
-1.504434,0.275212,N
-1.345569,-0.157921,N
-1.19908,0.046776,N
-0.151268,0.963539,N
-0.405498,-0.0768,N
0.315403,-0.89369,N
-3.883538,-3.438601,N
-1.207236,-0.68104,N
-0.574953,-0.575097,N
-0.675029,-0.047275,N
0.131129,0.17753,N
-0.549733,0.109399,N
-1.264424,-0.075876,N
-1.840169,0.118282,N
-0.746994,0.665658,N
-1.036443,-1.407044,N
-0.411203,0.789926,N
-1.10604,-1.356641,N
-0.914332,-0.97958,N
-0.203985,0.377506,N
-0.715103,-0.070132,N
-0.150474,-1.897127,N
-1.545233,-0.141805,N
1.219672,2.974418,N
-1.121107,0.340128,N
0.413238,-0.754179,N
-2.096609,-2.522466,N
-0.806461,-1.525758,N
0.119627,2.427297,N
0.116381,2.698627,N
1.658653,3.723849,N
-0.919681,0.291836,N
-2.228202,-1.170271,N
-1.161494,0.363842,N
0.741299,-0.894902,N
-0.025781,2.290839,N
-0.62207,1.00242,N
-0.566441,-0.211768,N
-1.465223,-1.236962,N
-1.210261,0.96568,N
-0.535818,0.095391,N
0.438425,-0.349297,N
-0.764229,-0.241448,N
-0.332708,0.255365,N
-0.074947,1.537946,N
-0.340857,-0.641257,N
0.073859,-0.085225,N
-1.483041,-0.021713,N
0.552409,-2.930551,Y
-0.270937,-2.112101,N
-1.044833,0.093402,N
-0.249574,-0.716738,N
-0.511046,-1.054626,N
-0.436417,-0.248405,N
-1.388933,0.09023,N
-1.434967,-0.005395,N
-0.422172,0.492021,N
-0.68145,0.501956,N
-0.125601,-0.366406,N
-1.74792,0.215815,N
0.109447,-1.258397,N
-0.306711,-0.207509,N
0.281606,-0.744952,N
-0.281061,-0.08296,N
-0.906019,0.202057,N
0.017884,-0.755892,N
-0.947352,0.823563,N
-0.685462,2.006075,N
-0.219782,-0.183915,N
-0.761346,-0.163567,N
-2.015158,-0.926422,N
0.506629,-0.377797,N
-0.667355,1.539953,N
-0.512973,-1.666541,N
-2.569213,-3.690355,N
-0.949782,0.146043,N
-1.312342,0.038649,N
0.495518,-0.785864,N
0.551958,2.666872,N
-1.431411,-1.483305,N
-0.340438,-0.778356,N
0.131429,-0.067849,N
-0.603727,0.641199,N
-0.366136,-0.84137,N
5.900958,-1.459677,Y
0.599615,0.137475,N
-0.988033,0.225332,N
-0.594256,-0.317872,N
-0.348811,-1.300207,N
-2.131169,-2.027126,N
-1.118201,0.666284,N
1.955985,3.972536,N
6.668361,-0.280284,Y
0.421207,3.261662,N
-1.514926,0.00118,N
-0.985612,-1.362324,N
-0.770699,0.152523,N
-1.380662,0.554492,N
-0.133661,0.410954,N
-1.488883,-2.510008,N
-3.752639,-4.623764,N
-0.813897,0.460035,N
-0.724846,-0.795299,N
-0.519323,0.800054,N
-0.083497,-1.955539,N
8.062307,-1.473982,Y
-0.721288,0.666376,N
-1.561233,-0.64049,N
-1.66424,-0.186637,N
-1.042635,-1.148411,N
-0.620096,-1.521997,N
-0.706879,0.238281,N
-0.286019,-0.500488,N
0.359452,-0.10453,N
-0.780377,0.319771,N
-0.305653,-0.369589,N
0.876539,1.758893,N
-0.324284,0.124789,N
0.61346,-1.19209,N
-0.895832,0.427696,N
-1.324222,-0.653168,N
-1.150568,-0.139411,N
-1.463145,0.526797,N
-2.204668,-0.772984,N
-1.250495,0.080631,N
-0.738294,-0.941392,N
-2.172713,-1.470727,N
0.321735,1.279302,N
-1.023606,0.858292,N
0.291818,-1.518905,N
3.512369,-1.804166,Y
-0.99941,-0.678352,N
-1.024387,-0.754752,N
-0.004743,1.271451,N
-0.633933,0.250778,N
-0.217628,-0.605955,N
-0.578074,-1.069479,N
8.123494,-2.128096,Y
-1.176917,0.243113,N
-1.265951,-1.273894,N
-0.430838,-0.833365,N
-0.543707,1.777613,N
-0.275151,-0.566698,N
-0.114356,1.463734,N
-0.812598,-0.777005,N
-1.028631,0.610125,N
-0.558095,0.148278,N
-0.713943,0.72982,N
0.090024,-1.556966,N
0.111181,0.771248,N
-0.839351,-0.132419,N
-1.258421,0.442865,N
-0.414308,1.552908,N
-0.749745,0.114413,N
-0.77051,1.897976,N
-0.509176,0.46923,N
0.350044,-0.510193,N
-1.063678,0.043746,N
-0.746135,0.371514,N
0.326939,-0.026461,N
-1.229506,-2.26099,N
-0.231093,0.728932,N
-1.006351,0.029437,N
-0.661683,-0.522659,N
-0.878625,0.830354,N
-0.868713,-0.891161,N
-0.754569,0.367871,N
-0.405537,-0.898202,N
0.221123,0.877039,N
-0.264509,-0.244235,N
0.086886,2.237503,N
-0.488455,0.280207,N
-1.013049,0.199549,N
0.852159,2.342513,N
-1.00163,0.410949,N
0.498972,0.031354,N
0.140574,0.276938,N
-1.318153,-1.042429,N
-0.537373,-0.410697,N
-1.820748,0.212966,N
-1.42604,0.133441,N
5.010794,-0.5374,Y
3.469465,1.531084,Y
-1.225311,0.293083,N
-1.273989,-0.871867,N
-0.721104,0.276483,N
3.340603,-1.597207,Y
-1.061405,-0.098931,N
-0.463193,0.133351,N
1.057601,-0.922436,N
-0.418473,2.502178,N
-1.577668,-0.928143,N
-0.545495,2.052067,N
-0.792711,-0.435982,N
-0.70265,-0.604603,N
0.35952,-0.10498,N
-0.374172,1.046012,N
-1.084514,0.903473,N
-0.75989,0.538779,N
-1.643246,-1.18214,N
-0.377627,0.532877,N
0.129117,0.072501,N
-0.810977,0.15738,N
2.334049,1.571714,Y
-0.912932,-0.577109,N
-0.447574,1.363065,N
-1.282614,-0.491221,N
-1.268476,-0.371343,N
-0.314063,-1.117254,N
-1.496154,0.242375,N
-0.72663,1.378637,N
-0.964167,0.067284,N
-1.030324,0.555365,N
-0.67576,0.225339,N
-2.508319,-3.60332,N
-0.92624,-0.105504,N
0.73883,1.124713,N
-0.723374,-0.344017,N
-1.812824,-0.326027,N
0.761106,-1.30815,N
-0.392121,0.443809,N
-0.243725,-1.794378,N
-2.19906,-0.968113,N
-1.089654,-0.207738,N
-0.638878,0.343743,N
1.167954,-0.957425,Y
0.203966,-0.108368,N
-1.398242,-0.909687,N
-0.772119,0.668647,N
0.585775,0.070285,N
-0.191102,-0.22727,N
-2.67428,-2.809001,N
-0.698931,1.476094,N
4.219561,0.728425,Y
0.50693,-0.444145,N
-1.270475,1.137205,N
0.209689,0.043494,N
-0.503456,-0.27241,N
-0.77123,0.209868,N
-1.218993,0.376463,N
-0.53942,-0.286895,N
-0.98285,0.831973,N
-0.884588,0.152475,N
0.135907,0.519815,N
4.407349,-1.130439,Y
-1.203555,0.010949,N
-0.195774,-1.169902,N
-0.222115,0.937087,N
-0.235532,-1.282545,N
-1.487329,-0.114014,N
-0.183789,0.028983,N
-0.681446,0.985176,N
-0.45222,-0.106727,N
-1.36646,-1.255972,N
9.01769,-2.468393,Y
1.398648,-0.050632,Y
0.403045,1.943569,N
-0.949344,0.608817,N
1.425727,-0.058169,Y
-0.982115,-0.598167,N
-0.368697,0.785674,N
0.708396,-0.95905,N
1.324552,-0.66459,Y
-0.104641,1.382014,N
-0.643374,-2.131956,N
-0.448405,-0.044181,N
-0.761449,0.155042,N
-0.203886,1.933748,N
-1.216702,-1.06318,N
-0.467532,1.060288,N
-0.373157,1.184755,N
-0.882327,0.923084,N
-0.057757,-0.544056,N
-0.157162,-0.36741,N
-0.12535,-0.924499,N
6.555958,-1.403878,Y
-0.422176,1.56983,N
-1.133819,1.196727,N
7.82683,-1.413606,Y
-0.655842,-0.897784,N
0.349694,0.967382,N
3.197884,0.491008,Y
-0.525036,-2.174882,N
-0.836865,-1.040299,N
-2.18582,-2.111445,N
-1.161837,0.486747,N
-0.363948,-0.385769,N
-0.846514,0.598642,N
-0.905288,0.889071,N
0.443315,-0.291233,Y
2.207345,1.096341,Y
1.104556,-1.417366,N
0.370612,-0.010965,N
0.064306,0.89536,N
-1.044944,0.819293,N
-0.786345,1.206171,N
-1.136405,0.457382,N
2.347197,0.76333,Y
2.709789,-1.086899,Y
-0.640767,0.542099,N
-2.089721,-3.066195,N
-0.663231,-0.088305,N
-0.906321,-1.029106,N
-1.620044,-0.594999,N
-0.902084,0.684858,N
2.716175,-1.173088,Y
6.843068,-2.618686,Y
2.808715,-1.592478,Y
10.214972,-3.228313,Y
2.16408,4.082571,N
-1.671003,0.669603,N
-1.044021,0.474354,N
-2.126005,-1.049144,N
-0.679653,0.259713,N
-0.565718,0.904425,N
-0.538642,-0.713274,N
-1.00698,0.067974,N
4.503481,-1.392317,Y
-1.245496,-0.631995,N
8.274477,-1.853901,Y
4.302132,-0.361653,Y
-0.466724,1.608626,N
-0.69225,0.5093,N
6.79343,-0.190099,Y
-0.484089,0.597188,N
-0.746347,-0.903986,N
-3.001513,-3.1391,N
4.073733,-1.379866,Y
0.137643,1.753814,N
5.826722,-1.322462,Y
-1.183874,-1.3397,N
-0.387677,1.654451,N
4.86695,-0.935752,Y
-0.437418,0.902019,N
-1.156816,0.387356,N
-0.013529,1.497985,N
-1.062099,0.378635,N
-2.152953,-2.819709,N
-0.106404,0.443866,N
-0.986311,-1.462724,N
-1.488628,-0.151245,N
-0.675413,-0.465271,N
-0.055985,1.178236,N
-0.284636,1.188837,N
-0.146206,1.912926,N
-0.589608,1.318868,N
5.427216,-0.11179,Y
-0.051586,-0.833436,N
-0.536702,0.833965,N
7.004607,-3.638255,Y
0.119469,0.146535,N
0.141519,-1.117686,N
-2.347509,-2.7393,N
-0.795654,0.246935,N
1.477043,-0.05141,Y
-1.716744,0.995434,N
-0.575209,-0.009638,N
3.963983,-1.292633,Y
-0.850491,-0.877056,N
-0.195866,1.26356,N
0.29039,1.631524,N
-0.912503,0.235086,N
3.910716,-0.646127,Y
-0.229515,0.022056,N
-1.567554,-1.013589,N
1.597849,-0.61704,Y
5.618417,-2.310375,Y
-2.108917,-0.428639,N
-3.512354,-4.540571,N
0.300702,-1.11505,N
7.373013,-2.334608,Y
0.416122,2.196201,N
2.010165,1.632629,Y
4.436366,0.414793,Y
0.015556,1.160644,N
-1.685211,-0.245558,N
-0.01328,-0.123826,N
-1.31149,-0.011535,N
3.02832,0.520627,Y
-0.018003,-3.426682,Y
3.049747,-0.964638,Y
-1.243094,-0.095756,N
9.689604,-3.152629,Y
-0.711129,-1.331248,N
0.567123,2.704903,N
-0.847752,-0.120559,N
1.7228,0.967946,Y
7.211973,-0.10612,Y
-2.219347,-1.898047,N
-1.391309,0.540366,N
4.847237,-0.515006,Y
-0.890372,0.448162,N
-0.046498,-1.680416,N
-0.901268,0.095113,N
-0.107739,0.551488,N
-1.019122,-1.018803,N
-0.731977,-1.11321,N
-0.600275,0.631286,N
-0.448393,-1.293533,N
-1.529469,0.767125,N
-2.264839,-2.846085,N
-1.513796,0.213221,N
-0.861667,-0.693301,N
-0.983908,0.229628,N
-0.160766,0.550685,N
4.767864,-1.320662,Y
-3.02242,-2.765538,N
-1.084231,0.225398,N
-0.420181,1.273163,N
-0.867763,-0.519506,N
-1.404975,-0.417787,N
-2.00418,-0.742426,N
-0.395056,-0.83834,N
-1.049694,0.570926,N
0.240599,-0.236726,N
0.847179,0.657284,N
3.940196,2.475206,Y
6.279188,-3.125225,Y
-0.435932,-0.039424,N
4.511316,-0.843853,Y
-0.431878,0.952476,N
-1.5914,-3.278336,N
-1.189965,0.622608,N
6.6133,-2.438631,Y
8.515269,-2.947033,Y
0.882933,2.499387,N
3.585077,-1.914972,Y
-1.269452,2.453051,N
6.105301,-2.507887,Y
-0.88962,-0.337652,N
0.726013,-1.342997,N
0.035727,2.285083,N
4.044378,-1.854189,Y
-0.892124,0.366041,N
1.604162,4.838699,N
0.631108,3.736716,N
0.024691,2.457713,N
9.611366,-3.117599,Y
-2.424498,-0.188978,N
-2.43805,-1.715298,N
-0.977455,0.595523,N
-0.681246,-0.178769,N
-0.659466,-1.212621,N
-0.812045,0.581653,N
4.339038,0.882302,Y
4.220492,-0.999604,Y
3.997714,-0.477472,Y
-0.070348,0.254933,N
-1.646576,0.971842,N
-0.204517,-0.103698,N
-1.041146,-0.516867,N
5.812247,0.211152,Y
-1.200097,-0.419463,N
-0.29909,0.212544,N
-1.007753,-0.811282,N
-0.304285,1.028179,N
-1.060079,-2.7655,N
-0.744497,1.290203,N
-0.100284,-1.170828,N
0.495837,-1.110638,N
-0.451835,1.350637,N
0.31536,1.458022,N
0.278529,-0.936853,N
-0.965446,0.554761,N
7.122643,-1.948991,Y
-0.740463,0.533767,N
-0.470229,0.700774,N
-0.360129,-1.384378,N
-1.459155,-1.518436,N
0.023134,-1.953196,N
-0.646109,0.922265,N
-0.846568,0.409764,N
-0.782144,-0.087528,N
-1.193582,0.725566,N
-0.982575,-1.341891,N
-1.390606,-0.997946,N
-0.652446,0.100127,N
-1.392569,-0.932489,N
0.1599,0.592919,N
-0.244254,-0.478789,N
-0.890087,-0.182622,N
-1.716881,0.587359,N
4.614432,2.894139,Y
-1.088201,0.339157,N
0.039581,-0.068543,N
-0.587454,1.57929,N
-0.278088,1.588121,N
0.450066,0.262245,N
0.468746,-0.602562,N
-1.655401,-0.436891,N
0.836103,0.593168,N
-0.886699,0.379504,N
-0.252853,-0.41712,N
-1.050523,-0.034874,N
-0.737057,-1.624019,N
-0.81603,0.286301,N
0.748936,-0.904406,N
-0.555094,0.614917,N
1.464088,-0.267535,Y
-0.721247,0.487421,N
-1.102577,-0.512687,N
-1.380181,0.200041,N
6.817463,-1.526363,Y
-1.880591,0.683652,N
-0.671748,1.176186,N
-1.301419,-0.55398,N
-0.47518,0.381425,N
-0.562403,-1.203694,N
0.048941,-1.45531,N
-2.207705,-0.279116,N
-1.037632,0.571149,N
-2.234564,-1.428643,N
-0.083164,0.452976,N
-0.468298,0.676532,N
-0.405416,-1.053916,N
-1.077973,0.759556,N
-0.768914,0.855495,N
-1.599502,-0.911866,N
-0.754126,-0.094645,N
-0.637546,0.511794,N
-0.714961,-0.48203,N
-0.821163,-0.464692,N
-0.276845,0.677254,N
-0.909314,0.228531,N
-1.792946,-2.56754,N
-0.247759,0.664732,N
-0.542672,-0.84974,N
-0.235617,-1.37793,N
-1.002083,-0.040575,N
-1.311772,1.211509,N
7.205514,-1.826067,Y
-0.229013,-0.393732,N
0.211895,2.67584,N
-0.556227,0.157901,N
-1.412501,-1.033504,N
0.736267,-1.207269,N
4.718178,3.251973,Y
-0.744556,1.123161,N
-0.702281,0.395095,N
0.610669,-0.90683,N
-0.34758,0.378552,N
0.305732,1.607465,N
-1.162278,0.427688,N
-3.155598,-3.498321,N
-1.136492,-2.203977,N
0.068468,-0.285046,N
-0.897481,-0.145564,N
-0.851729,0.910991,N
1.445978,-0.627258,Y
0.532279,-0.489617,N
-1.461764,-0.510769,N
-1.028223,-0.145214,N
-1.604417,-0.783998,N
-0.692441,0.081536,N
-1.644179,-0.830811,N
-0.607648,1.336087,N
-0.85443,0.558487,N
-0.112894,-0.825238,N
-0.203514,0.293873,N
-0.337967,0.179804,N
-0.630162,-1.140444,N
-1.28373,-0.228214,N
-2.682953,-3.648165,N
0.256068,-0.153658,N
-0.188965,0.903558,N
-0.235988,-0.42724,N
-0.395781,-1.229298,N
-0.562685,0.52936,N
-0.801227,0.841919,N
-0.914958,-1.003216,N
0.588226,-1.001798,N
0.041554,0.690782,N
-0.831952,-2.054294,N
-0.497676,-0.118435,N
-1.147555,-1.481716,N
-1.458281,-0.825884,N
-0.379257,0.764735,N
-0.691132,0.731146,N
-0.055011,-1.246781,N
-2.660533,-2.192907,N
-1.025218,-1.323263,N
-0.162504,1.198243,N
-1.364386,-0.58034,N
-1.130884,-0.40153,N
0.410875,0.289976,N
-0.250543,-0.440539,N
-0.406727,1.617455,N
-1.091873,-1.235553,N
-0.215756,0.333278,N
-0.862336,0.207841,N
-0.311304,-1.035216,N
-1.172838,0.865264,N
-1.015571,0.986673,N
-0.633665,0.630641,N
-0.36261,1.24377,N
12.488581,-4.981357,Y
-1.061615,-0.551698,N
-0.091955,-1.581882,N
-1.093593,-0.493126,N
-0.846961,0.595391,N
-1.316084,-0.121675,N
-0.728095,-0.314995,N
-0.467942,-1.316843,N
-0.649069,1.150086,N
-0.692444,-0.477491,N
0.680554,-0.595901,N
0.208361,0.450555,N
-0.588463,0.053779,N
-0.560098,0.040259,N
-0.135167,0.818122,N
0.16771,-0.809096,N
-1.118016,0.768438,N
-0.406147,-0.108907,N
-1.689873,-1.780969,N
-0.535565,0.38505,N
-0.899142,-0.634517,N
-0.749557,0.83133,N
-0.913419,0.480857,N
-0.79015,-0.364467,N
-1.722743,-1.865403,N
-0.631517,0.960593,N
-1.796977,0.289539,N
-1.037335,0.255686,N
-1.356427,0.403769,N
-0.932735,-0.164328,N
-1.732905,0.241254,N
-0.297318,0.659445,N
-0.607313,0.391761,N
0.246433,-0.99983,N
-1.635761,-0.668081,N
-0.027243,-0.965458,N
-0.470799,1.408686,N
-2.555239,-3.413986,N
-0.642567,-0.540531,N
-1.142485,0.038291,N
-0.814717,-1.686902,N
-0.666205,0.886945,N
7.655446,-3.259875,Y
-0.230198,0.329268,N
-0.746748,0.094031,N
-1.188981,-0.146411,N
-0.867156,-0.945391,N
-0.228218,-1.270224,N
2.267359,4.730491,N
0.855456,-0.060163,N
-0.820748,0.822021,N
0.095225,-2.115412,N
-0.58609,0.208589,N
-1.377433,0.807587,N
-0.312665,0.966524,N
1.365838,-1.18231,Y
-0.585059,-0.246396,N
-0.952536,1.182211,N
-0.255388,1.018705,N
-0.606284,-0.373891,N
-0.968516,-0.663467,N
-0.287323,0.264984,N
0.433849,-0.681547,N
-0.566835,1.749096,N
-0.148143,1.065699,N
-0.69616,1.295477,N
-0.668699,0.355409,N
0.551684,-0.524743,N
-0.783723,0.706393,N
-0.674662,0.336526,N
-0.999268,-0.217631,N
-0.256886,-0.328247,N
-0.482567,0.900237,N
-0.325989,-0.552715,N
-1.208566,-0.154583,N
0.531829,-2.302484,Y
-0.412908,0.606955,N
-0.044942,0.465696,N
-0.032604,1.515266,N
-1.266893,-0.196912,N
-1.462685,-0.321784,N
-1.094981,-1.089284,N
-1.346648,-0.644284,N
0.800147,-0.450676,N
-1.367177,0.735803,N
0.524514,-1.44918,N
-0.787021,0.336021,N
-0.308901,-0.376195,N
-0.536637,0.11073,N
0.155946,0.364743,N
-1.439046,-0.848244,N
-1.426065,0.81647,N
4.415184,-0.226338,Y
-0.672057,0.10076,N
-0.879342,-2.288021,N
-1.208659,-2.036291,N
0.729042,-1.254555,N
0.916077,-1.342026,Y
-2.011691,-1.685683,N
-0.581315,1.14291,N
-1.375274,-0.600531,N
-0.73232,1.385151,N
-0.66343,-0.600506,N
-0.549829,-0.41113,N
-1.824359,-0.736991,N
0.424861,-0.928754,N
-0.962155,0.419098,N
-0.734581,1.080135,N
-0.207107,0.75624,N
0.635604,2.648382,N
-0.395811,-1.05721,N
-0.070165,0.932302,N
-0.521768,1.587221,N
-0.804694,-0.372614,N
-0.217339,0.87401,N
0.073134,-0.512562,N
-0.747132,0.683561,N
0.157807,-1.127908,N
-1.420114,-0.347393,N
-0.087722,-0.738906,N
0.428584,2.118738,N
-0.483539,0.144316,N
-1.196397,0.614531,N
-0.758635,-1.603259,N
0.53148,-0.325281,N
-0.545764,0.384264,N
0.130129,-0.648173,N
-1.563164,-0.041107,N
0.935064,-1.32643,N
-0.73158,0.456322,N
1.270136,2.300268,N
-1.604823,-1.089937,N
-0.572664,0.619359,N
-1.509872,-0.363168,N
-1.624719,-1.542176,N
-1.429753,-0.194669,N
-1.162413,-0.699126,N
-1.33624,0.463619,N
-2.074016,-1.145675,N
0.5251,1.250607,N
-1.40582,0.197628,N
-0.832839,0.433457,N
-1.900061,-0.864287,N
-0.60372,0.296085,N
3.086744,-0.668998,Y
-2.189496,-1.232551,N
-1.859075,0.458406,N
-0.327695,1.239604,N
-0.59805,0.173759,N
0.315212,1.186814,N
0.15511,-1.113636,N
-0.69223,-1.220267,N
-0.825308,0.037859,N
-1.409347,0.086577,N
0.512287,-1.489346,N
-0.00977,2.207665,N
-1.697129,-1.187911,N
-0.616644,0.444805,N
-1.020389,-0.026589,N
-0.308638,1.52079,N
-0.94618,0.320071,N
-1.44451,-2.213231,N
-1.442812,0.676866,N
-1.42413,0.304559,N
-1.003607,0.500205,N
0.129556,1.207828,N
1.536514,3.563408,N
8.82837,-1.405977,Y
-0.643311,1.22087,N
-0.798612,-0.458489,N
-0.650753,3.006134,N
-0.782028,0.435843,N
-1.006502,0.108525,N
-1.39884,-0.556335,N
-0.97073,0.769317,N
-0.287279,1.19691,N
-1.168463,-0.507492,N
-0.420212,0.120592,N
-0.711066,0.833215,N
-0.575735,0.506898,N
-1.108566,0.340862,N
-2.738824,-3.91846,N
-1.705986,-0.942342,N
-0.67833,0.722968,N
4.019697,4.389723,Y
3.127149,4.758709,N
-0.596599,0.044707,N
0.049983,1.55991,N
-1.168463,-1.053974,N
-0.285117,2.363454,N
-0.551183,1.306887,N
5.317427,-2.320327,Y
-1.319807,-0.4709,N
-1.185773,0.256892,N
10.168495,-2.451066,Y
-0.959421,-1.916382,N
-0.101923,1.892496,N
9.753481,-3.450556,Y
9.542798,-3.012535,Y
9.683558,-3.330701,Y
6.668009,-2.806833,Y
9.310803,-3.582287,Y
10.253656,-2.784135,Y
